rank,code,name,date,close,next_close,ratio,cnt
104,018310,삼목에스폼,2020-05-21,7010.0,6725.0,-4.06,143.0
105,012200,계양전기,2020-05-21,2900.0,2876.0,-0.82,345.0
106,031980,피에스케이홀딩스,2020-05-21,7800.0,7778.0,-0.28,128.0
107,013700,까뮤이앤씨,2020-05-21,1360.0,1399.0,2.89,735.0
108,001840,이화공영,2020-05-21,5310.0,5063.0,-4.65,188.0
109,006120,SK디스커버리,2020-05-21,29050.0,28630.0,-1.44,34.0
110,005180,빙그레,2020-05-21,66700.0,66975.0,0.41,15.0
111,009470,삼화전기,2020-05-21,18200.0,17697.0,-2.76,55.0
112,014990,인디에프,2020-05-21,2035.0,1949.0,-4.18,491.0
113,011390,부산산업,2020-05-21,142000.0,141166.0,-0.59,7.0
114,016600,큐캐피탈,2020-05-21,716.0,697.0,-2.54,1397.0
115,021080,에이티넘인베스트,2020-05-21,1710.0,1698.0,-0.64,585.0
116,024890,대원화성,2020-05-21,1590.0,1367.0,-13.96,629.0
117,030720,동원수산,2020-05-21,9400.0,9376.0,-0.25,106.0
118,004060,SG세계물산,2020-05-21,688.0,663.0,-3.61,1453.0
119,034810,해성산업,2020-05-21,11450.0,11039.0,-3.59,87.0
120,008560,메리츠증권,2020-05-21,3550.0,3505.0,-1.25,282.0
121,036170,라이브파이낸셜,2020-05-21,1610.0,1603.0,-0.4,621.0
122,001680,대상,2020-05-21,26400.0,25938.0,-1.75,38.0
123,036460,한국가스공사,2020-05-21,27900.0,27492.0,-1.46,36.0
124,036090,위지트,2020-05-21,662.0,599.0,-9.37,1511.0
125,030520,한글과컴퓨터,2020-05-21,13000.0,12736.0,-2.03,77.0
126,035460,기산텔레콤,2020-05-21,2790.0,2700.0,-3.2,358.0
127,030350,드래곤플라이,2020-05-21,2210.0,1785.0,-19.21,452.0
128,000540,흥국화재,2020-05-21,2645.0,2512.0,-5.0,378.0
129,017040,광명전기,2020-05-21,2060.0,2017.0,-2.06,485.0
130,003560,아이에이치큐,2020-05-21,1630.0,1575.0,-3.32,613.0
131,032940,원익,2020-05-21,3565.0,3530.0,-0.96,281.0
132,004830,덕성,2020-05-21,3515.0,3578.0,1.8,284.0
133,006340,대원전선,2020-05-21,1100.0,1009.0,-8.22,909.0
134,011780,금호석유화학,2020-05-21,72600.0,72499.0,-0.14,14.0
135,005950,이수화학,2020-05-21,10950.0,10864.0,-0.78,91.0
136,000060,메리츠화재,2020-05-21,15100.0,14991.0,-0.72,66.0
137,003830,대한화섬,2020-05-21,85000.0,84398.0,-0.71,12.0
138,031310,아이즈비전,2020-05-21,4200.0,4251.0,1.24,238.0
139,000210,대림산업,2020-05-21,80100.0,80598.0,0.62,12.0
140,014790,한라,2020-05-21,3180.0,3214.0,1.1,314.0
141,004090,한국석유공업,2020-05-21,100000.0,98255.0,-1.74,10.0
142,016450,한세예스24홀딩스,2020-05-21,5140.0,5011.0,-2.49,195.0
143,001360,삼성제약,2020-05-21,4095.0,4021.0,-1.8,244.0
144,014440,영보화학,2020-05-21,2825.0,2799.0,-0.91,354.0
145,006040,동원산업,2020-05-21,242000.0,241993.0,-0.0,4.0
146,023590,다우기술,2020-05-21,19450.0,19382.0,-0.35,51.0
147,027050,코리아나,2020-05-21,5330.0,5494.0,3.09,188.0
148,005070,코스모신소재,2020-05-21,12350.0,10518.0,-14.83,81.0
149,002760,보락,2020-05-21,1970.0,1934.0,-1.79,508.0
150,004270,남성,2020-05-21,2445.0,2298.0,-5.98,409.0
151,011170,롯데케미칼,2020-05-21,189000.0,190987.0,1.05,5.0
152,037760,쎄니트,2020-05-21,1755.0,1767.0,0.71,570.0
153,031820,콤텍시스템,2020-05-21,1415.0,1376.0,-2.7,707.0
154,035810,이지바이오,2020-05-21,4260.0,4701.0,10.36,235.0
155,024950,삼천리자전거,2020-05-21,7310.0,6217.0,-14.94,137.0
156,005290,동진쎄미켐,2020-05-21,18700.0,18747.0,0.26,53.0
157,030210,KTB투자증권,2020-05-21,2510.0,2472.0,-1.51,398.0
158,008420,문배철강,2020-05-21,2150.0,2122.0,-1.27,465.0
159,033290,코웰패션,2020-05-21,5690.0,5767.0,1.36,176.0
160,000500,가온전선,2020-05-21,16750.0,16548.0,-1.2,60.0
161,035150,백산,2020-05-21,6070.0,6035.0,-0.57,165.0
162,011200,HMM,2020-05-21,3825.0,3543.0,-7.37,261.0
163,012030,DB,2020-05-21,783.0,737.0,-5.82,1277.0
164,013570,디와이,2020-05-21,4380.0,4260.0,-2.72,228.0
165,019550,SBI인베스트먼트,2020-05-21,640.0,616.0,-3.71,1562.0
166,004000,롯데정밀화학,2020-05-21,37950.0,37718.0,-0.61,26.0
167,005670,푸드웰,2020-05-21,5900.0,5674.0,-3.83,169.0
168,007280,한국특수형강,2020-05-21,1340.0,1263.0,-5.69,746.0
169,011560,세보엠이씨,2020-05-21,5290.0,5273.0,-0.32,189.0
170,017900,광전자,2020-05-21,1945.0,1974.0,1.52,514.0
171,025860,남해화학,2020-05-21,7740.0,7635.0,-1.35,129.0
172,003220,대원제약,2020-05-21,16050.0,15730.0,-1.99,62.0
173,024840,KBI메탈,2020-05-21,1320.0,1298.0,-1.63,758.0
174,002100,경농,2020-05-21,12100.0,12361.0,2.16,83.0
175,030530,원익홀딩스,2020-05-21,4540.0,4567.0,0.61,220.0
176,013720,청보산업,2020-05-21,2270.0,2272.0,0.12,441.0
177,036830,솔브레인,2020-05-21,87000.0,85911.0,-1.25,11.0
178,003240,태광산업,2020-05-21,772000.0,776763.0,0.62,1.0
179,015710,코콤,2020-05-21,5490.0,5458.0,-0.58,182.0
180,007160,사조산업,2020-05-21,29400.0,29650.0,0.85,34.0
181,004380,삼익THK,2020-05-21,12400.0,12195.0,-1.65,81.0
182,001530,디아이동일,2020-05-21,66000.0,65248.0,-1.14,15.0
183,005740,크라운해태홀딩스,2020-05-21,9350.0,8265.0,-11.6,107.0
184,003310,대주산업,2020-05-21,1260.0,1271.0,0.91,794.0
185,010050,우리종금,2020-05-21,570.0,572.0,0.43,1754.0
186,021040,대호피앤씨,2020-05-21,781.0,729.0,-6.62,1280.0
187,011370,서한,2020-05-21,1000.0,1018.0,1.87,1000.0
188,003800,에이스침대,2020-05-21,49250.0,45778.0,-7.05,20.0
189,009270,신원,2020-05-21,1675.0,1514.0,-9.59,597.0
190,002350,넥센타이어,2020-05-21,5980.0,5886.0,-1.56,167.0
191,014160,대영포장,2020-05-21,1135.0,1165.0,2.65,881.0
192,009320,대우부품,2020-05-21,2465.0,2602.0,5.57,406.0
193,024800,유성티엔에스,2020-05-21,2400.0,2314.0,-3.54,417.0
194,012280,영화금속,2020-05-21,1675.0,1641.0,-1.98,597.0
195,011930,신성이엔지,2020-05-21,960.0,931.0,-3.01,1042.0
196,030960,양지사,2020-05-21,9320.0,9305.0,-0.16,107.0
197,005880,대한해운,2020-05-21,18150.0,16948.0,-6.62,55.0
198,005420,코스모화학,2020-05-21,9170.0,9488.0,3.47,109.0
199,002390,한독,2020-05-21,23650.0,23578.0,-0.3,42.0
200,033100,제룡전기,2020-05-21,5710.0,5723.0,0.25,175.0
201,025880,케이씨피드,2020-05-21,1905.0,1847.0,-3.04,525.0
202,014680,한솔케미칼,2020-05-21,100500.0,96889.0,-3.59,10.0
203,009420,한올바이오파마,2020-05-21,24650.0,24614.0,-0.14,41.0
204,011150,CJ씨푸드,2020-05-21,4000.0,3865.0,-3.35,250.0
205,000970,한국주철관공업,2020-05-21,10000.0,10949.0,9.5,100.0
206,003850,보령제약,2020-05-21,14200.0,13311.0,-6.26,70.0
207,039020,이건홀딩스,2020-05-21,2260.0,1844.0,-18.41,442.0
208,035000,지투알,2020-05-21,5600.0,5415.0,-3.3,179.0
209,020000,한섬,2020-05-21,30050.0,30389.0,1.13,33.0
210,035760,CJ ENM,2020-05-21,123100.0,118755.0,-3.53,8.0
211,006050,국영지앤엠,2020-05-21,2810.0,2765.0,-1.57,356.0
212,011810,STX,2020-05-21,6780.0,6800.0,0.3,147.0
213,000180,성창기업지주,2020-05-21,1505.0,1098.0,-27.0,664.0
214,015750,성우하이텍,2020-05-21,3100.0,3010.0,-2.9,323.0
215,002780,진흥기업,2020-05-21,2075.0,2059.0,-0.75,482.0
216,013000,세우글로벌,2020-05-21,1940.0,1980.0,2.06,515.0
217,009160,SIMPAC,2020-05-21,2620.0,2581.0,-1.47,382.0
218,004780,대륙제관,2020-05-21,4140.0,3979.0,-3.88,242.0
219,036490,SK머티리얼즈,2020-05-21,175600.0,168201.0,-4.21,6.0
220,002270,롯데푸드,2020-05-21,380000.0,387680.0,2.02,3.0
221,015890,태경산업,2020-05-21,4940.0,4849.0,-1.83,202.0
222,003720,삼영화학공업,2020-05-21,1295.0,1214.0,-6.19,772.0
223,006800,미래에셋대우,2020-05-21,5870.0,5487.0,-6.51,170.0
224,003690,코리안리,2020-05-21,8460.0,8563.0,1.22,118.0
225,005010,휴스틸,2020-05-21,6830.0,6767.0,-0.91,146.0
226,002820,선창산업,2020-05-21,3780.0,2626.0,-30.52,265.0
227,009520,포스코엠텍,2020-05-21,3995.0,3843.0,-3.8,250.0
228,011090,에넥스,2020-05-21,1070.0,1058.0,-1.1,935.0
229,019490,하이트론씨스템즈,2020-05-21,3005.0,2712.0,-9.73,333.0
230,016610,DB금융투자,2020-05-21,3415.0,3267.0,-4.31,293.0
231,012790,신일제약,2020-05-21,7940.0,7906.0,-0.43,126.0
232,000070,삼양홀딩스,2020-05-21,57400.0,54898.0,-4.36,17.0
233,001440,대한전선,2020-05-21,779.0,621.0,-20.21,1284.0
234,027970,세하,2020-05-21,2180.0,2073.0,-4.88,459.0
235,035610,솔본,2020-05-21,3890.0,3808.0,-2.08,257.0
236,023600,삼보판지,2020-05-21,7870.0,7952.0,1.05,127.0
237,006910,보성파워텍,2020-05-21,1760.0,1746.0,-0.78,568.0
238,006090,사조오양,2020-05-21,8230.0,8135.0,-1.15,122.0
239,008700,아남전자,2020-05-21,1785.0,1523.0,-14.65,560.0
240,010640,진양폴리우레탄,2020-05-21,2960.0,2688.0,-9.18,338.0
241,018120,진로발효,2020-05-21,31050.0,30657.0,-1.26,32.0
242,032980,바이온,2020-05-21,1260.0,1297.0,2.95,794.0
243,008830,대동기어,2020-05-21,2615.0,2570.0,-1.7,382.0
244,003100,선광,2020-05-21,14650.0,14554.0,-0.65,68.0
245,036690,코맥스,2020-05-21,3445.0,3455.0,0.32,290.0
246,004720,우리들제약,2020-05-21,6560.0,6619.0,0.9,152.0
247,001820,삼화콘덴서공업,2020-05-21,55100.0,55359.0,0.47,18.0
248,009830,한화솔루션,2020-05-21,16500.0,15851.0,-3.93,61.0
249,001040,CJ,2020-05-21,88200.0,85972.0,-2.53,11.0
250,001460,BYC,2020-05-21,216500.0,213932.0,-1.19,5.0
251,037370,EG,2020-05-21,7620.0,7512.0,-1.41,131.0
252,006260,LS,2020-05-21,38250.0,37306.0,-2.47,26.0
253,014820,동원시스템즈,2020-05-21,24900.0,24288.0,-2.45,40.0
254,028150,GS홈쇼핑,2020-05-21,129000.0,127217.0,-1.38,8.0
255,000520,삼일제약,2020-05-21,19000.0,19268.0,1.41,53.0
256,036930,주성엔지니어링,2020-05-21,5900.0,5383.0,-8.75,169.0
257,020180,대신정보통신,2020-05-21,1225.0,1112.0,-9.21,816.0
258,027040,서울전자통신,2020-05-21,850.0,853.0,0.36,1176.0
259,010120,엘에스일렉트릭,2020-05-21,41150.0,40161.0,-2.4,24.0
260,006380,카프로,2020-05-21,3105.0,3008.0,-3.12,322.0
261,014580,태경비케이,2020-05-21,3735.0,3593.0,-3.78,268.0
262,018670,SK가스,2020-05-21,80000.0,79685.0,-0.39,12.0
263,000880,한화,2020-05-21,19650.0,19397.0,-1.28,51.0
264,004560,현대비앤지스틸,2020-05-21,7470.0,6613.0,-11.46,134.0
265,005610,SPC삼립,2020-05-21,73500.0,72754.0,-1.01,14.0
266,007610,선도전기,2020-05-21,2700.0,2679.0,-0.76,370.0
267,005800,신영와코루,2020-05-21,93000.0,87688.0,-5.71,11.0
268,013580,계룡건설산업,2020-05-21,16550.0,16408.0,-0.85,60.0
269,002450,삼익악기,2020-05-21,1530.0,1337.0,-12.56,654.0
270,000320,노루홀딩스,2020-05-21,9860.0,9749.0,-1.13,101.0
271,037330,인지디스플레,2020-05-21,1730.0,1616.0,-6.55,578.0
272,002200,한국수출포장공업,2020-05-21,18800.0,18833.0,0.18,53.0
273,006980,우성사료,2020-05-21,3230.0,3265.0,1.09,310.0
274,005110,한창,2020-05-21,2575.0,2482.0,-3.6,388.0
275,023760,한국캐피탈,2020-05-21,525.0,499.0,-4.88,1905.0
276,033540,파라텍,2020-05-21,5300.0,5176.0,-2.32,189.0
277,033310,디케이디앤아이,2020-05-21,2890.0,2751.0,-4.79,346.0
278,012610,경인양행,2020-05-21,7390.0,6875.0,-6.97,135.0
279,010820,퍼스텍,2020-05-21,2015.0,1968.0,-2.3,496.0
280,000220,유유제약,2020-05-21,12100.0,11866.0,-1.93,83.0
281,000650,천일고속,2020-05-21,58400.0,58165.0,-0.4,17.0
282,004360,세방,2020-05-21,10350.0,10047.0,-2.92,97.0
283,005250,녹십자홀딩스,2020-05-21,22800.0,23949.0,5.04,44.0
284,010420,한솔피엔에스,2020-05-21,1500.0,1339.0,-10.68,667.0
285,003530,한화투자증권,2020-05-21,1815.0,1833.0,1.02,551.0
286,006140,피제이전자,2020-05-21,4525.0,4494.0,-0.68,221.0
