rank,code,name,date,close,next_close,ratio,cnt
12,012600,청호컴넷,2020-05-08,2595.0,2460.0,-5.18,385.0
13,012860,모베이스전자,2020-05-08,1410.0,1221.0,-13.34,709.0
14,031310,아이즈비전,2020-05-08,4000.0,3859.0,-3.51,250.0
15,005320,국동,2020-05-08,2735.0,2671.0,-2.34,366.0
16,003060,에이프로젠제약,2020-05-08,2165.0,1942.0,-10.29,462.0
17,010660,화천기계,2020-05-08,3995.0,4498.0,12.59,250.0
18,033540,파라텍,2020-05-08,5130.0,5450.0,6.24,195.0
19,001200,유진증권,2020-05-08,3090.0,3040.0,-1.61,324.0
20,005950,이수화학,2020-05-08,11700.0,11488.0,-1.81,85.0
21,008600,윌비스,2020-05-08,1590.0,1463.0,-7.93,629.0
22,013700,까뮤이앤씨,2020-05-08,1375.0,1370.0,-0.35,727.0
23,036120,SCI평가정보,2020-05-08,3050.0,2955.0,-3.1,328.0
24,002720,국제약품,2020-05-08,7270.0,7323.0,0.74,138.0
25,017510,세명전기,2020-05-08,4875.0,4789.0,-1.76,205.0
26,016250,이테크건설,2020-05-08,84900.0,83348.0,-1.83,12.0
27,032620,유비케어,2020-05-08,9710.0,7791.0,-19.75,103.0
28,016380,KG동부제철,2020-05-08,13050.0,13118.0,0.52,77.0
29,005430,한국공항,2020-05-08,51500.0,48525.0,-5.78,19.0
30,006920,모헨즈,2020-05-08,4395.0,4326.0,-1.57,228.0
31,037070,파세코,2020-05-08,14150.0,12953.0,-8.45,71.0
32,023900,풍국주정,2020-05-08,18900.0,17722.0,-6.23,53.0
33,001880,삼호,2020-05-08,21100.0,21175.0,0.36,47.0
34,016670,포비스티앤씨,2020-05-08,1465.0,1440.0,-1.69,683.0
35,011150,CJ씨푸드,2020-05-08,4150.0,3855.0,-7.11,241.0
36,035080,인터파크홀딩스,2020-05-08,2015.0,1936.0,-3.9,496.0
37,026890,디피씨,2020-05-08,10250.0,10590.0,3.32,98.0
38,032190,다우데이타,2020-05-08,11700.0,12359.0,5.64,85.0
39,005880,대한해운,2020-05-08,18150.0,16851.0,-7.15,55.0
40,002700,신일전자,2020-05-08,2275.0,2113.0,-7.09,440.0
41,001120,LG상사,2020-05-08,13450.0,13056.0,-2.92,74.0
42,030520,한글과컴퓨터,2020-05-08,13150.0,12709.0,-3.35,76.0
43,030350,드래곤플라이,2020-05-08,2475.0,1851.0,-25.19,404.0
44,033230,인성정보,2020-05-08,4705.0,4668.0,-0.78,213.0
45,013810,스페코,2020-05-08,3405.0,3333.0,-2.09,294.0
46,010770,평화홀딩스,2020-05-08,3360.0,3311.0,-1.45,298.0
47,024890,대원화성,2020-05-08,1510.0,1222.0,-19.03,662.0
48,002210,동성제약,2020-05-08,13600.0,12876.0,-5.32,74.0
49,001840,이화공영,2020-05-08,5910.0,5420.0,-8.28,169.0
50,035810,이지바이오,2020-05-08,4260.0,3100.0,-27.23,235.0
51,032680,소프트센,2020-05-08,2300.0,2192.0,-4.67,435.0
52,014990,인디에프,2020-05-08,2355.0,2079.0,-11.68,425.0
53,004430,송원산업,2020-05-08,14050.0,14132.0,0.58,71.0
54,012790,신일제약,2020-05-08,7580.0,7355.0,-2.97,132.0
55,036710,심텍홀딩스,2020-05-08,1590.0,1479.0,-6.96,629.0
56,023960,에쓰씨엔지니어링,2020-05-08,1300.0,1287.0,-0.95,769.0
57,025320,시노펙스,2020-05-08,2800.0,2690.0,-3.93,357.0
58,002140,고려산업,2020-05-08,3730.0,3719.0,-0.27,268.0
59,011230,삼화전자공업,2020-05-08,2595.0,2518.0,-2.96,385.0
60,033320,제이씨현시스템,2020-05-08,4375.0,4132.0,-5.54,229.0
61,037230,한국팩키지,2020-05-08,2530.0,2348.0,-7.17,395.0
62,005180,빙그레,2020-05-08,66900.0,65523.0,-2.06,15.0
63,036810,에프에스티,2020-05-08,8440.0,7513.0,-10.98,118.0
64,014160,대영포장,2020-05-08,1205.0,1090.0,-9.53,830.0
65,006390,한일현대시멘트,2020-05-08,32600.0,32399.0,-0.61,31.0
66,007390,네이처셀,2020-05-08,11250.0,11225.0,-0.22,89.0
67,015860,일진홀딩스,2020-05-08,3935.0,3926.0,-0.21,254.0
68,004200,고려개발,2020-05-08,9100.0,9231.0,1.45,110.0
69,005110,한창,2020-05-08,2760.0,2667.0,-3.33,362.0
70,004090,한국석유공업,2020-05-08,101000.0,98873.0,-2.11,10.0
71,002020,코오롱,2020-05-08,18650.0,18679.0,0.16,54.0
72,011420,갤럭시아에스엠,2020-05-08,1390.0,1324.0,-4.73,719.0
73,039610,화성밸브,2020-05-08,6110.0,5915.0,-3.18,164.0
74,011320,유니크,2020-05-08,6420.0,6455.0,0.56,156.0
75,000020,동화약품,2020-05-08,10500.0,10240.0,-2.47,95.0
76,009470,삼화전기,2020-05-08,14750.0,14773.0,0.16,68.0
77,001020,페이퍼코리아,2020-05-08,1465.0,1374.0,-6.19,683.0
78,038620,위즈코프,2020-05-08,1120.0,1215.0,8.53,893.0
79,004830,덕성,2020-05-08,3515.0,3405.0,-3.11,284.0
80,011760,현대종합상사,2020-05-08,15200.0,15036.0,-1.08,66.0
81,038680,에스넷,2020-05-08,7020.0,6674.0,-4.92,142.0
82,026040,제이에스티나,2020-05-08,2760.0,2729.0,-1.1,362.0
83,009520,포스코엠텍,2020-05-08,4190.0,3854.0,-8.0,239.0
84,009460,한창제지,2020-05-08,2320.0,2210.0,-4.72,431.0
85,006980,우성사료,2020-05-08,3290.0,3280.0,-0.3,304.0
86,012610,경인양행,2020-05-08,7390.0,6808.0,-7.87,135.0
87,004270,남성,2020-05-08,2370.0,2205.0,-6.94,422.0
88,035610,솔본,2020-05-08,3755.0,3665.0,-2.38,266.0
89,000910,유니온,2020-05-08,4700.0,4360.0,-7.22,213.0
90,003090,대웅,2020-05-08,16950.0,8871.0,-47.66,59.0
91,026150,특수건설,2020-05-08,8120.0,9114.0,12.25,123.0
92,006650,대한유화,2020-05-08,128500.0,132906.0,3.43,8.0
93,007460,에이프로젠 KIC,2020-05-08,3470.0,3299.0,-4.93,288.0
94,036580,팜스코,2020-05-08,5090.0,4531.0,-10.97,196.0
95,011390,부산산업,2020-05-08,158000.0,153705.0,-2.72,6.0
96,000220,유유제약,2020-05-08,11500.0,11445.0,-0.48,87.0
97,008250,이건산업,2020-05-08,6070.0,5921.0,-2.44,165.0
98,012280,영화금속,2020-05-08,1675.0,1517.0,-9.41,597.0
99,010100,한국프랜지공업,2020-05-08,2365.0,2466.0,4.31,423.0
100,000370,한화손해보험,2020-05-08,2170.0,2056.0,-5.22,461.0
101,027830,대성창투,2020-05-08,1920.0,1903.0,-0.85,521.0
102,005750,대림비앤코,2020-05-08,3845.0,3660.0,-4.79,260.0
103,017040,광명전기,2020-05-08,2165.0,2082.0,-3.8,462.0
104,024740,한일단조,2020-05-08,1465.0,1469.0,0.31,683.0
105,002300,한국제지,2020-05-08,17750.0,14333.0,-19.25,56.0
106,003470,유안타증권,2020-05-08,2740.0,2627.0,-4.1,365.0
107,010820,퍼스텍,2020-05-08,1955.0,1833.0,-6.21,512.0
108,004710,한솔테크닉스,2020-05-08,7300.0,6064.0,-16.93,137.0
109,033310,디케이디앤아이,2020-05-08,2745.0,2514.0,-8.39,364.0
110,020120,키다리스튜디오,2020-05-08,7300.0,6620.0,-9.31,137.0
111,031820,콤텍시스템,2020-05-08,1415.0,1380.0,-2.43,707.0
112,019170,신풍제약,2020-05-08,19050.0,18656.0,-2.07,52.0
113,001380,SG충방,2020-05-08,1265.0,1198.0,-5.24,791.0
114,007280,한국특수형강,2020-05-08,1480.0,1707.0,15.35,676.0
115,014970,삼륭물산,2020-05-08,7920.0,7750.0,-2.14,126.0
116,007210,벽산,2020-05-08,1690.0,1697.0,0.46,592.0
117,033250,체시스,2020-05-08,2425.0,2410.0,-0.58,412.0
118,013570,디와이,2020-05-08,4275.0,4146.0,-3.0,234.0
119,030210,KTB투자증권,2020-05-08,2735.0,2706.0,-1.06,366.0
120,001500,현대차증권,2020-05-08,9080.0,8909.0,-1.88,110.0
121,001390,KG케미칼,2020-05-08,14700.0,14649.0,-0.34,68.0
122,008040,사조동아원,2020-05-08,937.0,920.0,-1.81,1067.0
123,011790,SKC,2020-05-08,50600.0,49858.0,-1.47,20.0
124,006040,동원산업,2020-05-08,232500.0,225263.0,-3.11,4.0
125,005390,신성통상,2020-05-08,1160.0,987.0,-14.84,862.0
126,002100,경농,2020-05-08,13150.0,13102.0,-0.36,76.0
127,004060,SG세계물산,2020-05-08,737.0,705.0,-4.24,1357.0
128,002230,피에스텍,2020-05-08,3665.0,3596.0,-1.88,273.0
129,024840,KBI메탈,2020-05-08,1375.0,1337.0,-2.76,727.0
130,006090,사조오양,2020-05-08,8420.0,8216.0,-2.42,119.0
131,035460,기산텔레콤,2020-05-08,2790.0,2712.0,-2.79,358.0
132,000520,삼일제약,2020-05-08,19300.0,18939.0,-1.87,52.0
133,000970,한국주철관공업,2020-05-08,9700.0,9188.0,-5.27,103.0
134,004920,씨아이테크,2020-05-08,1135.0,967.0,-14.76,881.0
135,005610,SPC삼립,2020-05-08,74000.0,71940.0,-2.78,14.0
136,011280,태림포장,2020-05-08,4035.0,3957.0,-1.93,248.0
137,031510,오스템,2020-05-08,1805.0,1795.0,-0.53,554.0
138,030720,동원수산,2020-05-08,9030.0,8958.0,-0.79,111.0
139,016920,카스,2020-05-08,1730.0,1660.0,-4.02,578.0
140,013030,하이록코리아,2020-05-08,13250.0,12817.0,-3.26,75.0
141,002760,보락,2020-05-08,1960.0,1852.0,-5.5,510.0
142,005830,DB손해보험,2020-05-08,45150.0,44514.0,-1.41,22.0
143,012510,더존비즈온,2020-05-08,99800.0,93010.0,-6.8,10.0
144,005070,코스모신소재,2020-05-08,9030.0,8731.0,-3.31,111.0
145,004910,조광페인트,2020-05-08,5670.0,5679.0,0.16,176.0
146,002820,선창산업,2020-05-08,4315.0,2833.0,-34.34,232.0
147,004540,깨끗한나라,2020-05-08,3870.0,3706.0,-4.24,258.0
148,002870,신풍제지,2020-05-08,1410.0,1371.0,-2.72,709.0
149,005360,모나미,2020-05-08,3300.0,3209.0,-2.73,303.0
150,025820,이구산업,2020-05-08,1475.0,1380.0,-6.38,678.0
151,018310,삼목에스폼,2020-05-08,7210.0,6922.0,-3.99,139.0
152,032940,원익,2020-05-08,3520.0,3459.0,-1.71,284.0
153,008420,문배철강,2020-05-08,2215.0,2174.0,-1.81,451.0
154,018500,동원금속,2020-05-08,637.0,558.0,-12.26,1570.0
155,006570,대림통상,2020-05-08,4240.0,4202.0,-0.89,236.0
156,037460,삼지전자,2020-05-08,9400.0,9151.0,-2.65,106.0
157,006340,대원전선,2020-05-08,1080.0,1006.0,-6.76,926.0
158,025880,케이씨피드,2020-05-08,1880.0,1820.0,-3.16,532.0
159,005290,동진쎄미켐,2020-05-08,18000.0,17382.0,-3.43,56.0
160,021080,에이티넘인베스트,2020-05-08,1740.0,1717.0,-1.27,575.0
161,005860,한일사료,2020-05-08,1770.0,1778.0,0.48,565.0
162,019490,하이트론씨스템즈,2020-05-08,2735.0,2636.0,-3.6,366.0
163,011090,에넥스,2020-05-08,1015.0,1005.0,-0.96,985.0
164,024880,케이피에프,2020-05-08,3480.0,3492.0,0.37,287.0
165,006580,대양제지,2020-05-08,3545.0,3331.0,-6.03,282.0
166,014580,태경비케이,2020-05-08,3760.0,3625.0,-3.59,266.0
167,014190,원익큐브,2020-05-08,1570.0,1461.0,-6.92,637.0
168,019540,일지테크,2020-05-08,2880.0,2703.0,-6.12,347.0
169,024950,삼천리자전거,2020-05-08,5960.0,5536.0,-7.11,168.0
170,020180,대신정보통신,2020-05-08,1150.0,1090.0,-5.18,870.0
171,003560,아이에이치큐,2020-05-08,1605.0,1550.0,-3.42,623.0
172,015590,큐로,2020-05-08,1045.0,950.0,-9.04,957.0
173,001430,세아베스틸,2020-05-08,9920.0,9037.0,-8.9,101.0
174,001680,대상,2020-05-08,23750.0,22556.0,-5.02,42.0
175,009180,한솔로지스틱스,2020-05-08,1480.0,1366.0,-7.68,676.0
176,041510,에스엠,2020-05-08,28350.0,28208.0,-0.5,35.0
177,012200,계양전기,2020-05-08,2890.0,2823.0,-2.31,346.0
178,013580,계룡건설산업,2020-05-08,16400.0,16369.0,-0.19,61.0
179,014790,한라,2020-05-08,3260.0,3196.0,-1.96,307.0
180,000720,현대건설,2020-05-08,35000.0,34226.0,-2.21,29.0
181,012030,DB,2020-05-08,786.0,725.0,-7.65,1272.0
182,019010,베뉴지,2020-05-08,1580.0,1450.0,-8.22,633.0
183,014440,영보화학,2020-05-08,2875.0,2877.0,0.09,348.0
184,007160,사조산업,2020-05-08,32600.0,31981.0,-1.9,31.0
185,027970,세하,2020-05-08,2275.0,1933.0,-15.0,440.0
186,033240,자화전자,2020-05-08,7780.0,7482.0,-3.83,129.0
187,002620,제일파마홀딩스,2020-05-08,14750.0,14262.0,-3.3,68.0
188,025860,남해화학,2020-05-08,7880.0,7754.0,-1.6,127.0
189,023590,다우기술,2020-05-08,18400.0,20094.0,9.21,54.0
190,000210,대림산업,2020-05-08,81300.0,82391.0,1.34,12.0
191,016450,한세예스24홀딩스,2020-05-08,5270.0,5184.0,-1.63,190.0
192,036630,세종텔레콤,2020-05-08,345.0,336.0,-2.54,2899.0
193,011200,HMM,2020-05-08,3645.0,3424.0,-6.06,274.0
194,003160,디아이,2020-05-08,3325.0,3265.0,-1.78,301.0
195,017810,풀무원,2020-05-08,12350.0,12062.0,-2.33,81.0
196,015020,이스타코,2020-05-08,700.0,650.0,-7.02,1429.0
197,001510,SK증권,2020-05-08,686.0,666.0,-2.89,1458.0
198,007610,선도전기,2020-05-08,2915.0,2836.0,-2.7,343.0
199,003310,대주산업,2020-05-08,1285.0,1221.0,-4.91,778.0
200,015710,코콤,2020-05-08,5370.0,5318.0,-0.96,186.0
201,006360,GS건설,2020-05-08,25050.0,24181.0,-3.47,40.0
202,036000,예림당,2020-05-08,2555.0,2151.0,-15.8,391.0
203,010420,한솔피엔에스,2020-05-08,1505.0,1336.0,-11.2,664.0
204,003010,혜인,2020-05-08,4690.0,4631.0,-1.25,213.0
205,002310,아세아제지,2020-05-08,34800.0,34335.0,-1.33,29.0
206,037330,인지디스플레,2020-05-08,1660.0,1542.0,-7.06,602.0
207,033100,제룡전기,2020-05-08,6150.0,6056.0,-1.53,163.0
208,005670,푸드웰,2020-05-08,5950.0,5669.0,-4.72,168.0
209,007810,코리아써키트,2020-05-08,8540.0,8474.0,-0.77,117.0
210,036200,유니셈,2020-05-08,5620.0,5646.0,0.48,178.0
211,002270,롯데푸드,2020-05-08,387500.0,383107.0,-1.13,3.0
212,000140,하이트진로홀딩스,2020-05-08,14250.0,14042.0,-1.46,70.0
213,003300,한일홀딩스,2020-05-08,44000.0,42655.0,-3.06,23.0
214,024810,이화전기,2020-05-08,179.0,163.0,-8.39,5587.0
215,027050,코리아나,2020-05-08,5170.0,5129.0,-0.78,193.0
216,011170,롯데케미칼,2020-05-08,195500.0,201513.0,3.08,5.0
217,006910,보성파워텍,2020-05-08,1815.0,1774.0,-2.21,551.0
218,033290,코웰패션,2020-05-08,5710.0,5358.0,-6.15,175.0
219,003830,대한화섬,2020-05-08,82300.0,81276.0,-1.24,12.0
220,001810,무림SP,2020-05-08,2015.0,1970.0,-2.19,496.0
221,024800,유성티엔에스,2020-05-08,2530.0,2476.0,-2.11,395.0
222,008290,원풍물산,2020-05-08,2775.0,2684.0,-3.27,360.0
223,011930,신성이엔지,2020-05-08,906.0,843.0,-6.9,1104.0
224,023410,유진기업,2020-05-08,4385.0,4284.0,-2.28,228.0
225,012450,한화에어로스페이스,2020-05-08,25000.0,24207.0,-3.17,40.0
226,036460,한국가스공사,2020-05-08,27400.0,27135.0,-0.97,36.0
227,027040,서울전자통신,2020-05-08,857.0,849.0,-0.93,1167.0
228,011780,금호석유화학,2020-05-08,72100.0,74050.0,2.7,14.0
229,005500,삼진제약,2020-05-08,26500.0,24960.0,-5.81,38.0
230,009320,대우부품,2020-05-08,2385.0,2375.0,-0.41,419.0
231,006800,미래에셋대우,2020-05-08,5650.0,5363.0,-5.07,177.0
232,002290,삼일기업공사,2020-05-08,2830.0,2892.0,2.22,353.0
233,006840,AK홀딩스,2020-05-08,24250.0,24363.0,0.47,41.0
234,025550,한국선재,2020-05-08,2645.0,2668.0,0.91,378.0
235,021040,대호피앤씨,2020-05-08,811.0,747.0,-7.8,1233.0
236,036690,코맥스,2020-05-08,3540.0,3455.0,-2.4,282.0
237,019180,티에이치엔,2020-05-08,2630.0,2627.0,-0.09,380.0
238,006400,삼성SDI,2020-05-08,285500.0,278970.0,-2.29,4.0
239,016610,DB금융투자,2020-05-08,3530.0,3486.0,-1.24,283.0
240,001440,대한전선,2020-05-08,793.0,529.0,-33.22,1261.0
241,001250,GS글로벌,2020-05-08,1745.0,1716.0,-1.66,573.0
242,005010,휴스틸,2020-05-08,6820.0,6708.0,-1.63,147.0
243,009420,한올바이오파마,2020-05-08,23950.0,24028.0,0.33,42.0
244,001520,동양,2020-05-08,1280.0,1271.0,-0.65,781.0
245,003780,진양산업,2020-05-08,3340.0,3312.0,-0.82,299.0
246,002900,동양물산기업,2020-05-08,1035.0,995.0,-3.83,966.0
247,000400,롯데손해보험,2020-05-08,1885.0,1850.0,-1.85,531.0
248,037370,EG,2020-05-08,7630.0,7435.0,-2.55,131.0
249,004310,현대약품,2020-05-08,4710.0,4486.0,-4.76,212.0
250,012800,대창,2020-05-08,1230.0,1243.0,1.13,813.0
251,002450,삼익악기,2020-05-08,1555.0,1317.0,-15.26,643.0
252,025440,대성엘텍,2020-05-08,951.0,946.0,-0.48,1052.0
253,036800,나이스정보통신,2020-05-08,29500.0,29475.0,-0.08,34.0
254,005420,코스모화학,2020-05-08,7930.0,7774.0,-1.97,126.0
255,004100,태양금속공업,2020-05-08,1225.0,1220.0,-0.34,816.0
256,005720,넥센,2020-05-08,4740.0,2469.0,-47.91,211.0
257,037760,쎄니트,2020-05-08,1775.0,1800.0,1.43,563.0
258,013000,세우글로벌,2020-05-08,1975.0,1943.0,-1.58,506.0
259,008700,아남전자,2020-05-08,1740.0,1450.0,-16.62,575.0
260,008560,메리츠증권,2020-05-08,3240.0,3222.0,-0.54,309.0
261,028050,삼성엔지니어링,2020-05-08,11650.0,11201.0,-3.85,86.0
262,000490,대동공업,2020-05-08,4845.0,4846.0,0.02,206.0
263,019550,SBI인베스트먼트,2020-05-08,641.0,616.0,-3.86,1560.0
264,005940,NH투자증권,2020-05-08,9550.0,9541.0,-0.09,105.0
265,019210,와이지-원,2020-05-08,5130.0,4787.0,-6.67,195.0
266,015260,에이엔피,2020-05-08,266.0,269.0,1.14,3759.0
267,013720,청보산업,2020-05-08,2240.0,2222.0,-0.8,446.0
268,010280,쌍용정보통신,2020-05-08,1530.0,1426.0,-6.76,654.0
269,001460,BYC,2020-05-08,217500.0,203391.0,-6.49,5.0
270,010640,진양폴리우레탄,2020-05-08,2845.0,2620.0,-7.87,351.0
271,035150,백산,2020-05-08,6150.0,5938.0,-3.45,163.0
272,003240,태광산업,2020-05-08,780000.0,772365.0,-0.98,1.0
273,004000,롯데정밀화학,2020-05-08,36900.0,36352.0,-1.48,27.0
274,029460,케이씨,2020-05-08,15900.0,15211.0,-4.33,63.0
275,002360,SH에너지화학,2020-05-08,920.0,936.0,1.83,1087.0
276,018290,브이티지엠피,2020-05-08,10900.0,10653.0,-2.26,92.0
277,004380,삼익THK,2020-05-08,12000.0,11693.0,-2.56,83.0
278,006200,한국전자홀딩스,2020-05-08,553.0,408.0,-26.18,1808.0
279,025620,제이준코스메틱,2020-05-08,3060.0,2887.0,-5.64,327.0
280,006120,SK디스커버리,2020-05-08,25900.0,25710.0,-0.73,39.0
281,000500,가온전선,2020-05-08,16450.0,16058.0,-2.38,61.0
282,002390,한독,2020-05-08,23800.0,23290.0,-2.14,42.0
