rank,code,name,date,close,next_close,ratio,cnt
109,027830,대성창투,2020-05-06,1835.0,1793.0,-2.23,545.0
110,014970,삼륭물산,2020-05-06,7730.0,7592.0,-1.78,129.0
111,011280,태림포장,2020-05-06,4040.0,3993.0,-1.15,248.0
112,005360,모나미,2020-05-06,3295.0,3210.0,-2.57,303.0
113,032190,다우데이타,2020-05-06,8180.0,7918.0,-3.2,122.0
114,002230,피에스텍,2020-05-06,3710.0,3612.0,-2.62,270.0
115,003470,유안타증권,2020-05-06,2715.0,2586.0,-4.72,368.0
116,024800,유성티엔에스,2020-05-06,2470.0,2312.0,-6.38,405.0
117,024950,삼천리자전거,2020-05-06,6140.0,5316.0,-13.42,163.0
118,005830,DB손해보험,2020-05-06,44550.0,43291.0,-2.83,22.0
119,001500,현대차증권,2020-05-06,9090.0,8828.0,-2.87,110.0
120,011790,SKC,2020-05-06,48750.0,48831.0,0.17,21.0
121,025820,이구산업,2020-05-06,1325.0,1240.0,-6.36,755.0
122,006570,대림통상,2020-05-06,4145.0,4150.0,0.14,241.0
123,008040,사조동아원,2020-05-06,953.0,907.0,-4.79,1049.0
124,000970,한국주철관공업,2020-05-06,9440.0,9012.0,-4.53,106.0
125,033310,디케이디앤아이,2020-05-06,2610.0,2397.0,-8.14,383.0
126,002820,선창산업,2020-05-06,4140.0,2641.0,-36.19,242.0
127,004540,깨끗한나라,2020-05-06,3790.0,3660.0,-3.41,264.0
128,006040,동원산업,2020-05-06,229000.0,219389.0,-4.2,4.0
129,035460,기산텔레콤,2020-05-06,2725.0,2628.0,-3.53,367.0
130,001390,KG케미칼,2020-05-06,14650.0,14474.0,-1.2,68.0
131,024840,KBI메탈,2020-05-06,1330.0,1295.0,-2.59,752.0
132,019490,하이트론씨스템즈,2020-05-06,2615.0,2632.0,0.66,382.0
133,030720,동원수산,2020-05-06,9100.0,8987.0,-1.24,110.0
134,013030,하이록코리아,2020-05-06,11900.0,11630.0,-2.26,84.0
135,002870,신풍제지,2020-05-06,1365.0,1353.0,-0.86,733.0
136,005070,코스모신소재,2020-05-06,8840.0,8815.0,-0.28,113.0
137,013570,디와이,2020-05-06,4385.0,4000.0,-8.77,228.0
138,008420,문배철강,2020-05-06,2175.0,2136.0,-1.77,460.0
139,018310,삼목에스폼,2020-05-06,7120.0,6846.0,-3.85,140.0
140,036580,팜스코,2020-05-06,5120.0,4404.0,-13.97,195.0
141,016920,카스,2020-05-06,1745.0,1671.0,-4.2,573.0
142,019540,일지테크,2020-05-06,2815.0,2690.0,-4.43,355.0
143,006090,사조오양,2020-05-06,8640.0,8081.0,-6.46,116.0
144,000520,삼일제약,2020-05-06,18450.0,18296.0,-0.83,54.0
145,024880,케이피에프,2020-05-06,3445.0,3437.0,-0.22,290.0
146,006580,대양제지,2020-05-06,3335.0,3235.0,-2.98,300.0
147,031510,오스템,2020-05-06,1825.0,1755.0,-3.79,548.0
148,030210,KTB투자증권,2020-05-06,2705.0,2565.0,-5.16,370.0
149,000210,대림산업,2020-05-06,82600.0,81753.0,-1.03,12.0
150,009180,한솔로지스틱스,2020-05-06,1450.0,1346.0,-7.16,690.0
151,003310,대주산업,2020-05-06,1280.0,1190.0,-6.95,781.0
152,005860,한일사료,2020-05-06,1750.0,1761.0,0.64,571.0
153,014580,태경비케이,2020-05-06,3750.0,3588.0,-4.32,267.0
154,002620,제일파마홀딩스,2020-05-06,14800.0,13631.0,-7.89,68.0
155,011090,에넥스,2020-05-06,999.0,937.0,-6.2,1001.0
156,014990,인디에프,2020-05-06,2145.0,2198.0,2.49,466.0
157,021080,에이티넘인베스트,2020-05-06,1680.0,1654.0,-1.53,595.0
158,037460,삼지전자,2020-05-06,9200.0,8881.0,-3.46,109.0
159,025860,남해화학,2020-05-06,7770.0,7760.0,-0.12,129.0
160,007160,사조산업,2020-05-06,32700.0,31247.0,-4.44,31.0
161,020180,대신정보통신,2020-05-06,1145.0,1063.0,-7.1,873.0
162,025880,케이씨피드,2020-05-06,1910.0,1790.0,-6.28,524.0
163,036630,세종텔레콤,2020-05-06,338.0,349.0,3.28,2959.0
164,005610,SPC삼립,2020-05-06,73700.0,70536.0,-4.29,14.0
165,018500,동원금속,2020-05-06,608.0,540.0,-11.1,1645.0
166,000720,현대건설,2020-05-06,34800.0,33958.0,-2.42,29.0
167,041510,에스엠,2020-05-06,28350.0,27819.0,-1.87,35.0
168,036000,예림당,2020-05-06,2435.0,2136.0,-12.27,411.0
169,017810,풀무원,2020-05-06,12300.0,12202.0,-0.79,81.0
170,006340,대원전선,2020-05-06,1025.0,983.0,-4.05,976.0
171,032940,원익,2020-05-06,3280.0,3137.0,-4.36,305.0
172,003560,아이에이치큐,2020-05-06,1595.0,1548.0,-2.89,627.0
173,012510,더존비즈온,2020-05-06,89500.0,87735.0,-1.97,11.0
174,014790,한라,2020-05-06,3215.0,3028.0,-5.8,311.0
175,016450,한세예스24홀딩스,2020-05-06,5260.0,5103.0,-2.97,190.0
176,011170,롯데케미칼,2020-05-06,195500.0,194906.0,-0.3,5.0
177,002760,보락,2020-05-06,1950.0,1818.0,-6.77,513.0
178,005670,푸드웰,2020-05-06,6130.0,5925.0,-3.34,163.0
179,013580,계룡건설산업,2020-05-06,16050.0,16039.0,-0.07,62.0
180,012030,DB,2020-05-06,801.0,674.0,-15.74,1248.0
181,007610,선도전기,2020-05-06,2830.0,2785.0,-1.58,353.0
182,011200,HMM,2020-05-06,3495.0,3384.0,-3.15,286.0
183,002310,아세아제지,2020-05-06,34150.0,33627.0,-1.53,29.0
184,003160,디아이,2020-05-06,3260.0,3201.0,-1.81,307.0
185,006360,GS건설,2020-05-06,24800.0,24033.0,-3.09,40.0
186,012200,계양전기,2020-05-06,2780.0,2676.0,-3.73,360.0
187,001430,세아베스틸,2020-05-06,9320.0,8798.0,-5.59,107.0
188,033240,자화전자,2020-05-06,7310.0,7225.0,-1.15,137.0
189,003010,혜인,2020-05-06,4745.0,4738.0,-0.14,211.0
190,003830,대한화섬,2020-05-06,79900.0,81115.0,1.52,13.0
191,027050,코리아나,2020-05-06,5190.0,5143.0,-0.9,193.0
192,006840,AK홀딩스,2020-05-06,24200.0,24714.0,2.13,41.0
193,009420,한올바이오파마,2020-05-06,24150.0,24211.0,0.26,41.0
194,015710,코콤,2020-05-06,5050.0,5049.0,-0.0,198.0
195,036690,코맥스,2020-05-06,3450.0,3417.0,-0.94,290.0
196,002290,삼일기업공사,2020-05-06,2820.0,2865.0,1.63,355.0
197,024810,이화전기,2020-05-06,173.0,158.0,-8.62,5780.0
198,014440,영보화학,2020-05-06,2760.0,2705.0,-1.97,362.0
199,003300,한일홀딩스,2020-05-06,43600.0,41933.0,-3.82,23.0
200,009320,대우부품,2020-05-06,2425.0,2333.0,-3.75,412.0
201,006910,보성파워텍,2020-05-06,1740.0,1718.0,-1.22,575.0
202,001250,GS글로벌,2020-05-06,1740.0,1732.0,-0.46,575.0
203,036460,한국가스공사,2020-05-06,26700.0,26685.0,-0.05,37.0
204,011930,신성이엔지,2020-05-06,910.0,837.0,-7.92,1099.0
205,005290,동진쎄미켐,2020-05-06,16950.0,16180.0,-4.54,59.0
206,001510,SK증권,2020-05-06,689.0,669.0,-2.78,1451.0
207,002270,롯데푸드,2020-05-06,378500.0,377558.0,-0.25,3.0
208,011780,금호석유화학,2020-05-06,69400.0,71785.0,3.44,14.0
209,000140,하이트진로홀딩스,2020-05-06,14550.0,13546.0,-6.9,69.0
210,004100,태양금속공업,2020-05-06,1210.0,1274.0,5.37,826.0
211,003240,태광산업,2020-05-06,771000.0,779264.0,1.07,1.0
212,005010,휴스틸,2020-05-06,6710.0,6642.0,-1.0,149.0
213,016610,DB금융투자,2020-05-06,3585.0,3346.0,-6.65,279.0
214,006800,미래에셋대우,2020-05-06,5610.0,5305.0,-5.42,178.0
215,036800,나이스정보통신,2020-05-06,30400.0,29715.0,-2.25,33.0
216,025550,한국선재,2020-05-06,2590.0,2552.0,-1.45,386.0
217,018290,브이티지엠피,2020-05-06,10500.0,10503.0,0.03,95.0
218,014190,원익큐브,2020-05-06,1590.0,1425.0,-10.36,629.0
219,015020,이스타코,2020-05-06,705.0,632.0,-10.25,1418.0
220,021040,대호피앤씨,2020-05-06,791.0,733.0,-7.33,1264.0
221,008700,아남전자,2020-05-06,1750.0,1428.0,-18.4,571.0
222,037330,인지디스플레,2020-05-06,1585.0,1514.0,-4.42,631.0
223,006400,삼성SDI,2020-05-06,281500.0,274644.0,-2.44,4.0
224,019180,티에이치엔,2020-05-06,2560.0,2574.0,0.56,391.0
225,012450,한화에어로스페이스,2020-05-06,24600.0,24276.0,-1.31,41.0
226,008290,원풍물산,2020-05-06,2740.0,2572.0,-6.12,365.0
227,037370,EG,2020-05-06,7710.0,7426.0,-3.67,130.0
228,004000,롯데정밀화학,2020-05-06,37700.0,37172.0,-1.4,27.0
229,027970,세하,2020-05-06,2115.0,1890.0,-10.64,473.0
230,001680,대상,2020-05-06,23200.0,21744.0,-6.27,43.0
231,015590,큐로,2020-05-06,1020.0,877.0,-13.97,980.0
232,001810,무림SP,2020-05-06,1970.0,1932.0,-1.93,508.0
233,012800,대창,2020-05-06,1145.0,1083.0,-5.39,873.0
234,033100,제룡전기,2020-05-06,5730.0,5659.0,-1.23,175.0
235,005720,넥센,2020-05-06,4680.0,3312.0,-29.23,214.0
236,013720,청보산업,2020-05-06,2170.0,2155.0,-0.65,461.0
237,002900,동양물산기업,2020-05-06,1010.0,974.0,-3.51,990.0
238,003720,삼영화학공업,2020-05-06,1200.0,1163.0,-3.07,833.0
239,005500,삼진제약,2020-05-06,26500.0,23899.0,-9.81,38.0
240,004310,현대약품,2020-05-06,4685.0,4585.0,-2.13,213.0
241,013000,세우글로벌,2020-05-06,1945.0,1875.0,-3.58,514.0
242,033290,코웰패션,2020-05-06,5500.0,5206.0,-5.33,182.0
243,005940,NH투자증권,2020-05-06,9610.0,9588.0,-0.22,104.0
244,037760,쎄니트,2020-05-06,1765.0,1756.0,-0.5,567.0
245,023410,유진기업,2020-05-06,4170.0,4097.0,-1.73,240.0
246,008560,메리츠증권,2020-05-06,3300.0,3226.0,-2.24,303.0
247,012320,경동인베스트,2020-05-06,29050.0,28360.0,-2.37,34.0
248,025440,대성엘텍,2020-05-06,894.0,884.0,-1.1,1119.0
249,035760,CJ ENM,2020-05-06,123200.0,117599.0,-4.55,8.0
250,025620,제이준코스메틱,2020-05-06,2900.0,2890.0,-0.32,345.0
251,018670,SK가스,2020-05-06,77300.0,76688.0,-0.79,13.0
252,005420,코스모화학,2020-05-06,7700.0,7527.0,-2.24,130.0
253,015750,성우하이텍,2020-05-06,3060.0,2970.0,-2.93,327.0
254,010640,진양폴리우레탄,2020-05-06,2785.0,2559.0,-8.08,359.0
255,010280,쌍용정보통신,2020-05-06,1475.0,1405.0,-4.7,678.0
256,000880,한화,2020-05-06,18950.0,19024.0,0.39,53.0
257,015260,에이엔피,2020-05-06,260.0,264.0,1.6,3846.0
258,000500,가온전선,2020-05-06,15650.0,15490.0,-1.02,64.0
259,019550,SBI인베스트먼트,2020-05-06,626.0,604.0,-3.45,1597.0
260,001520,동양,2020-05-06,1215.0,1230.0,1.28,823.0
261,002360,SH에너지화학,2020-05-06,909.0,913.0,0.48,1100.0
262,003780,진양산업,2020-05-06,3195.0,3163.0,-1.0,313.0
263,001440,대한전선,2020-05-06,677.0,552.0,-18.43,1477.0
264,019210,와이지-원,2020-05-06,4845.0,4671.0,-3.57,206.0
265,028050,삼성엔지니어링,2020-05-06,11900.0,11405.0,-4.16,84.0
266,027040,서울전자통신,2020-05-06,852.0,833.0,-2.13,1174.0
267,002200,한국수출포장공업,2020-05-06,19250.0,18914.0,-1.74,52.0
268,000490,대동공업,2020-05-06,4620.0,4542.0,-1.68,216.0
269,007810,코리아써키트,2020-05-06,7790.0,7758.0,-0.4,128.0
270,033130,디지틀조선,2020-05-06,1870.0,1863.0,-0.35,535.0
