rank,code,name,date,close,next_close,ratio,cnt
26,010100,한국프랜지공업,2020-05-19,2310.0,2485.0,7.61,433.0
27,023960,에쓰씨엔지니어링,2020-05-19,1350.0,1334.0,-1.16,741.0
28,035810,이지바이오,2020-05-19,4260.0,4188.0,-1.68,235.0
29,008250,이건산업,2020-05-19,5980.0,5829.0,-2.51,167.0
30,002230,피에스텍,2020-05-19,3840.0,3832.0,-0.18,260.0
31,017510,세명전기,2020-05-19,4350.0,4269.0,-1.85,230.0
32,035080,인터파크홀딩스,2020-05-19,1895.0,1845.0,-2.63,528.0
33,025320,시노펙스,2020-05-19,2850.0,2922.0,2.53,351.0
34,000370,한화손해보험,2020-05-19,2485.0,2635.0,6.04,402.0
35,034810,해성산업,2020-05-19,11450.0,10704.0,-6.51,87.0
36,006120,SK디스커버리,2020-05-19,28900.0,29351.0,1.56,35.0
37,027830,대성창투,2020-05-19,1875.0,1840.0,-1.84,533.0
38,005180,빙그레,2020-05-19,66300.0,66747.0,0.67,15.0
39,004200,고려개발,2020-05-19,9000.0,8776.0,-2.49,111.0
40,027710,팜스토리,2020-05-19,1085.0,1087.0,0.19,922.0
41,011420,갤럭시아에스엠,2020-05-19,1360.0,1237.0,-8.99,735.0
42,036710,심텍홀딩스,2020-05-19,1615.0,1469.0,-8.99,619.0
43,001840,이화공영,2020-05-19,5250.0,5060.0,-3.61,190.0
44,011320,유니크,2020-05-19,7000.0,7134.0,1.93,143.0
45,005860,한일사료,2020-05-19,1755.0,1771.0,0.92,570.0
46,006040,동원산업,2020-05-19,242000.0,240673.0,-0.55,4.0
47,030720,동원수산,2020-05-19,9210.0,9149.0,-0.65,109.0
48,033320,제이씨현시스템,2020-05-19,4245.0,4061.0,-4.31,236.0
49,010660,화천기계,2020-05-19,3610.0,2880.0,-20.21,277.0
50,006650,대한유화,2020-05-19,136000.0,130228.0,-4.24,7.0
51,011150,CJ씨푸드,2020-05-19,4060.0,4005.0,-1.34,246.0
52,005440,현대그린푸드,2020-05-19,9070.0,9415.0,3.81,110.0
53,017040,광명전기,2020-05-19,2040.0,2005.0,-1.69,490.0
54,031510,오스템,2020-05-19,1790.0,1781.0,-0.47,559.0
55,004830,덕성,2020-05-19,3455.0,3464.0,0.28,289.0
56,005250,녹십자홀딩스,2020-05-19,23000.0,24511.0,6.57,43.0
57,002300,한국제지,2020-05-19,17650.0,16855.0,-4.5,57.0
58,037760,쎄니트,2020-05-19,1740.0,1780.0,2.32,575.0
59,003160,디아이,2020-05-19,3430.0,3351.0,-2.28,292.0
60,010770,평화홀딩스,2020-05-19,3210.0,3162.0,-1.48,312.0
61,020000,한섬,2020-05-19,30550.0,29744.0,-2.64,33.0
62,015860,일진홀딩스,2020-05-19,4090.0,4087.0,-0.06,244.0
63,006390,한일현대시멘트,2020-05-19,29800.0,30065.0,0.89,34.0
64,025540,한국단자공업,2020-05-19,38600.0,36330.0,-5.88,26.0
65,000220,유유제약,2020-05-19,11950.0,11818.0,-1.1,84.0
66,018700,바른손,2020-05-19,3280.0,3219.0,-1.85,305.0
67,004840,DRB동일,2020-05-19,6410.0,6371.0,-0.59,156.0
68,017800,현대엘리베이터,2020-05-19,62700.0,62733.0,0.05,16.0
69,007210,벽산,2020-05-19,1615.0,1579.0,-2.18,619.0
70,017900,광전자,2020-05-19,1905.0,1939.0,1.8,525.0
71,032800,판타지오,2020-05-19,958.0,907.0,-5.25,1044.0
72,002100,경농,2020-05-19,12050.0,12213.0,1.36,83.0
73,018310,삼목에스폼,2020-05-19,6840.0,6668.0,-2.51,146.0
74,001360,삼성제약,2020-05-19,4155.0,4152.0,-0.06,241.0
75,030350,드래곤플라이,2020-05-19,2130.0,1828.0,-14.18,469.0
76,025980,아난티,2020-05-19,10300.0,10069.0,-2.24,97.0
77,036810,에프에스티,2020-05-19,9320.0,8364.0,-10.25,107.0
78,012200,계양전기,2020-05-19,2835.0,2747.0,-3.09,353.0
79,005390,신성통상,2020-05-19,1130.0,979.0,-13.29,885.0
80,006840,AK홀딩스,2020-05-19,25000.0,24813.0,-0.75,40.0
81,011370,서한,2020-05-19,1010.0,1006.0,-0.39,990.0
82,002990,금호산업,2020-05-19,7190.0,7159.0,-0.42,139.0
83,037370,EG,2020-05-19,7690.0,7551.0,-1.8,130.0
84,003560,아이에이치큐,2020-05-19,1640.0,1595.0,-2.74,610.0
85,014970,삼륭물산,2020-05-19,7670.0,7688.0,0.24,130.0
86,000060,메리츠화재,2020-05-19,14700.0,14769.0,0.47,68.0
87,027050,코리아나,2020-05-19,5360.0,5440.0,1.51,187.0
88,012280,영화금속,2020-05-19,1640.0,1601.0,-2.33,610.0
89,023900,풍국주정,2020-05-19,20250.0,19820.0,-2.12,49.0
90,011200,HMM,2020-05-19,3800.0,3531.0,-7.06,263.0
91,002760,보락,2020-05-19,1940.0,1895.0,-2.28,515.0
92,010600,웰바이오텍,2020-05-19,2525.0,2322.0,-8.04,396.0
93,024840,KBI메탈,2020-05-19,1265.0,1253.0,-0.89,791.0
94,025550,한국선재,2020-05-19,2655.0,2665.0,0.41,377.0
95,002270,롯데푸드,2020-05-19,387500.0,386851.0,-0.17,3.0
96,004780,대륙제관,2020-05-19,4100.0,3935.0,-4.02,244.0
97,015710,코콤,2020-05-19,5200.0,5211.0,0.22,192.0
98,004090,한국석유공업,2020-05-19,99400.0,97475.0,-1.94,10.0
99,038880,아이에이,2020-05-19,454.0,258.0,-43.15,2203.0
100,030210,KTB투자증권,2020-05-19,2495.0,2488.0,-0.27,401.0
101,007160,사조산업,2020-05-19,29500.0,30536.0,3.52,34.0
102,035610,솔본,2020-05-19,3745.0,3772.0,0.74,267.0
103,016600,큐캐피탈,2020-05-19,708.0,698.0,-1.33,1412.0
104,000140,하이트진로홀딩스,2020-05-19,16250.0,16093.0,-0.96,62.0
105,004720,우리들제약,2020-05-19,6650.0,6790.0,2.11,150.0
106,003220,대원제약,2020-05-19,16300.0,15530.0,-4.72,61.0
107,014580,태경비케이,2020-05-19,3685.0,3589.0,-2.58,271.0
108,024890,대원화성,2020-05-19,1600.0,1448.0,-9.46,625.0
109,036090,위지트,2020-05-19,658.0,593.0,-9.82,1520.0
110,015020,이스타코,2020-05-19,668.0,631.0,-5.41,1497.0
111,003830,대한화섬,2020-05-19,83200.0,82197.0,-1.2,12.0
112,002820,선창산업,2020-05-19,3695.0,2687.0,-27.26,271.0
113,003240,태광산업,2020-05-19,780000.0,784449.0,0.57,1.0
114,004270,남성,2020-05-19,2410.0,2278.0,-5.46,415.0
115,023800,인지컨트롤스,2020-05-19,3880.0,3831.0,-1.24,258.0
116,006910,보성파워텍,2020-05-19,1745.0,1715.0,-1.71,573.0
117,005010,휴스틸,2020-05-19,6630.0,6554.0,-1.13,151.0
118,024800,유성티엔에스,2020-05-19,2430.0,2319.0,-4.55,412.0
119,035150,백산,2020-05-19,5990.0,5924.0,-1.09,167.0
120,016450,한세예스24홀딩스,2020-05-19,4960.0,5022.0,1.26,202.0
121,000540,흥국화재,2020-05-19,2400.0,2406.0,0.26,417.0
122,012790,신일제약,2020-05-19,7800.0,7960.0,2.06,128.0
123,027040,서울전자통신,2020-05-19,851.0,849.0,-0.23,1175.0
124,024950,삼천리자전거,2020-05-19,6060.0,5817.0,-4.0,165.0
125,024880,케이피에프,2020-05-19,3375.0,3340.0,-1.01,296.0
126,019550,SBI인베스트먼트,2020-05-19,617.0,608.0,-1.31,1621.0
127,013720,청보산업,2020-05-19,2255.0,2261.0,0.28,443.0
128,010050,우리종금,2020-05-19,568.0,569.0,0.27,1761.0
129,011230,삼화전자공업,2020-05-19,2800.0,2924.0,4.46,357.0
130,009970,영원무역홀딩스,2020-05-19,41500.0,40659.0,-2.03,24.0
131,019540,일지테크,2020-05-19,3085.0,2779.0,-9.9,324.0
132,013700,까뮤이앤씨,2020-05-19,1315.0,1329.0,1.09,760.0
133,030960,양지사,2020-05-19,9200.0,9226.0,0.28,109.0
134,021050,서원,2020-05-19,3275.0,3204.0,-2.16,305.0
135,005320,국동,2020-05-19,3270.0,2903.0,-11.22,306.0
136,005740,크라운해태홀딩스,2020-05-19,9140.0,8124.0,-11.11,109.0
137,001130,대한제분,2020-05-19,137000.0,137823.0,0.6,7.0
138,018670,SK가스,2020-05-19,79200.0,78853.0,-0.44,13.0
139,025880,케이씨피드,2020-05-19,1890.0,1827.0,-3.31,529.0
140,008830,대동기어,2020-05-19,2695.0,2670.0,-0.92,371.0
141,001040,CJ,2020-05-19,84300.0,83818.0,-0.57,12.0
142,014680,한솔케미칼,2020-05-19,99000.0,94576.0,-4.47,10.0
143,013580,계룡건설산업,2020-05-19,16000.0,16006.0,0.04,62.0
144,021040,대호피앤씨,2020-05-19,767.0,728.0,-4.98,1304.0
145,002450,삼익악기,2020-05-19,1475.0,1348.0,-8.58,678.0
146,006090,사조오양,2020-05-19,8220.0,8156.0,-0.77,122.0
147,002350,넥센타이어,2020-05-19,6030.0,5680.0,-5.8,166.0
148,010120,엘에스일렉트릭,2020-05-19,39150.0,39158.0,0.02,26.0
149,011280,태림포장,2020-05-19,3675.0,3892.0,5.92,272.0
150,019490,하이트론씨스템즈,2020-05-19,3030.0,2232.0,-26.32,330.0
151,003690,코리안리,2020-05-19,8190.0,8270.0,0.98,122.0
152,032280,삼일,2020-05-19,1930.0,1965.0,1.85,518.0
153,009320,대우부품,2020-05-19,2565.0,2503.0,-2.39,390.0
154,037330,인지디스플레,2020-05-19,1695.0,1595.0,-5.86,590.0
155,038950,파인디지털,2020-05-19,3815.0,3831.0,0.43,262.0
156,005850,에스엘,2020-05-19,14250.0,13413.0,-5.87,70.0
157,004380,삼익THK,2020-05-19,11850.0,11767.0,-0.69,84.0
158,003720,삼영화학공업,2020-05-19,1240.0,1200.0,-3.16,806.0
159,015750,성우하이텍,2020-05-19,3135.0,3080.0,-1.74,319.0
160,005610,SPC삼립,2020-05-19,73100.0,72752.0,-0.48,14.0
161,007610,선도전기,2020-05-19,2715.0,2693.0,-0.8,368.0
162,009270,신원,2020-05-19,1670.0,1496.0,-10.42,599.0
163,015890,태경산업,2020-05-19,4845.0,4793.0,-1.06,206.0
164,036690,코맥스,2020-05-19,3375.0,3390.0,0.45,296.0
165,003470,유안타증권,2020-05-19,2685.0,2663.0,-0.82,372.0
166,008420,문배철강,2020-05-19,2100.0,2100.0,0.03,476.0
167,000720,현대건설,2020-05-19,33550.0,32784.0,-2.28,30.0
168,006980,우성사료,2020-05-19,3160.0,3234.0,2.36,316.0
169,016610,DB금융투자,2020-05-19,3325.0,3278.0,-1.39,301.0
170,008600,윌비스,2020-05-19,1435.0,1406.0,-2.0,697.0
171,031310,아이즈비전,2020-05-19,4015.0,4251.0,5.89,249.0
172,019210,와이지-원,2020-05-19,4975.0,4687.0,-5.78,201.0
173,011760,현대종합상사,2020-05-19,14800.0,14583.0,-1.46,68.0
174,023760,한국캐피탈,2020-05-19,522.0,497.0,-4.78,1916.0
175,000320,노루홀딩스,2020-05-19,9750.0,9658.0,-0.93,103.0
176,031820,콤텍시스템,2020-05-19,1360.0,1358.0,-0.09,735.0
177,033310,디케이디앤아이,2020-05-19,2885.0,2633.0,-8.71,347.0
178,003080,성보화학,2020-05-19,4220.0,3127.0,-25.89,237.0
179,000650,천일고속,2020-05-19,57800.0,57917.0,0.2,17.0
180,006380,카프로,2020-05-19,3015.0,2998.0,-0.56,332.0
181,016670,포비스티앤씨,2020-05-19,1480.0,1430.0,-3.32,676.0
182,006050,국영지앤엠,2020-05-19,2750.0,2692.0,-2.09,364.0
183,003800,에이스침대,2020-05-19,45400.0,44631.0,-1.69,22.0
184,004560,현대비앤지스틸,2020-05-19,7330.0,6607.0,-9.86,136.0
185,010820,퍼스텍,2020-05-19,1970.0,1942.0,-1.39,508.0
186,019180,티에이치엔,2020-05-19,2615.0,2578.0,-1.4,382.0
187,004970,신라교역,2020-05-19,10150.0,10303.0,1.51,99.0
188,032980,바이온,2020-05-19,1265.0,1308.0,3.42,791.0
189,012630,HDC,2020-05-19,9640.0,9399.0,-2.49,104.0
190,035000,지투알,2020-05-19,5580.0,5368.0,-3.8,179.0
191,010420,한솔피엔에스,2020-05-19,1505.0,1323.0,-12.03,664.0
192,003030,세아제강지주,2020-05-19,32600.0,31956.0,-1.97,31.0
193,008930,한미사이언스,2020-05-19,27800.0,28303.0,1.81,36.0
194,005110,한창,2020-05-19,2510.0,2590.0,3.21,398.0
195,005070,코스모신소재,2020-05-19,11300.0,9423.0,-16.6,88.0
196,026150,특수건설,2020-05-19,7220.0,7355.0,1.88,139.0
197,008290,원풍물산,2020-05-19,2735.0,2719.0,-0.56,366.0
198,003520,영진약품,2020-05-19,5470.0,5297.0,-3.15,183.0
199,016090,대현,2020-05-19,1830.0,1803.0,-1.46,546.0
200,036560,영풍정밀,2020-05-19,6690.0,6641.0,-0.72,149.0
201,010950,S-Oil,2020-05-19,72400.0,67378.0,-6.94,14.0
202,001440,대한전선,2020-05-19,758.0,638.0,-15.77,1319.0
203,009410,태영건설,2020-05-19,15000.0,15105.0,0.71,67.0
204,002290,삼일기업공사,2020-05-19,2745.0,2810.0,2.4,364.0
205,029530,신도리코,2020-05-19,26300.0,26312.0,0.05,38.0
206,006260,LS,2020-05-19,36750.0,36942.0,0.52,27.0
207,011930,신성이엔지,2020-05-19,902.0,858.0,-4.86,1109.0
208,003490,대한항공,2020-05-19,19500.0,19725.0,1.15,51.0
209,004800,효성,2020-05-19,66700.0,66743.0,0.06,15.0
210,036000,예림당,2020-05-19,2400.0,2128.0,-11.32,417.0
211,009830,한화솔루션,2020-05-19,15750.0,15422.0,-2.08,63.0
212,000490,대동공업,2020-05-19,4870.0,4768.0,-2.09,205.0
213,000810,삼성화재해상보험,2020-05-19,196000.0,195337.0,-0.34,5.0
214,000700,유수홀딩스,2020-05-19,5770.0,5767.0,-0.04,173.0
215,017250,인터엠,2020-05-19,1790.0,1789.0,-0.04,559.0
216,014160,대영포장,2020-05-19,1135.0,1163.0,2.55,881.0
217,006740,영풍제지,2020-05-19,3490.0,3530.0,1.16,287.0
218,000590,CS홀딩스,2020-05-19,49200.0,49393.0,0.39,20.0
219,007860,서연,2020-05-19,3550.0,3586.0,1.02,282.0
220,000880,한화,2020-05-19,19400.0,19441.0,0.21,52.0
221,016920,카스,2020-05-19,1600.0,1679.0,4.99,625.0
222,002170,삼양통상,2020-05-19,54000.0,53103.0,-1.66,19.0
223,012690,모나리자,2020-05-19,6970.0,7311.0,4.9,143.0
224,018000,유니슨,2020-05-19,1070.0,1031.0,-3.6,935.0
225,038620,위즈코프,2020-05-19,1080.0,1047.0,-3.02,926.0
226,014820,동원시스템즈,2020-05-19,25000.0,23860.0,-4.56,40.0
227,000670,영풍,2020-05-19,528000.0,508414.0,-3.71,2.0
228,002680,한탑,2020-05-19,1850.0,1833.0,-0.87,541.0
229,005810,풍산홀딩스,2020-05-19,27500.0,26848.0,-2.37,36.0
230,003530,한화투자증권,2020-05-19,1825.0,1735.0,-4.89,548.0
231,009070,케이씨티시,2020-05-19,2340.0,2086.0,-10.83,427.0
232,012860,모베이스전자,2020-05-19,1370.0,1269.0,-7.36,730.0
233,013000,세우글로벌,2020-05-19,1905.0,1988.0,4.37,525.0
234,000680,LS네트웍스,2020-05-19,1895.0,1896.0,0.09,528.0
235,000970,한국주철관공업,2020-05-19,9590.0,9571.0,-0.2,104.0
236,001070,대한방직,2020-05-19,20000.0,20338.0,1.69,50.0
237,000400,롯데손해보험,2020-05-19,1750.0,1834.0,4.81,571.0
238,018470,조일알미늄,2020-05-19,584.0,619.0,6.11,1712.0
