rank,code,name,date,close,next_close,ratio,cnt
80,014440,영보화학,2020-05-14,2780.0,2726.0,-1.94,360.0
81,001360,삼성제약,2020-05-14,4150.0,4037.0,-2.7,241.0
82,005440,현대그린푸드,2020-05-14,8020.0,8063.0,0.55,125.0
83,036170,라이브파이낸셜,2020-05-14,1600.0,1569.0,-1.88,625.0
84,013700,까뮤이앤씨,2020-05-14,1305.0,1330.0,1.94,766.0
85,023800,인지컨트롤스,2020-05-14,3775.0,3785.0,0.27,265.0
86,012030,DB,2020-05-14,784.0,744.0,-5.02,1276.0
87,037370,EG,2020-05-14,7840.0,7579.0,-3.32,128.0
88,010660,화천기계,2020-05-14,3625.0,3310.0,-8.67,276.0
89,035620,바른손이앤에이,2020-05-14,2300.0,2250.0,-2.16,435.0
90,005110,한창,2020-05-14,2545.0,2468.0,-3.01,393.0
91,030350,드래곤플라이,2020-05-14,2150.0,1880.0,-12.55,465.0
92,019540,일지테크,2020-05-14,2880.0,2718.0,-5.62,347.0
93,011760,현대종합상사,2020-05-14,14400.0,14377.0,-0.16,69.0
94,017040,광명전기,2020-05-14,1980.0,2033.0,2.69,505.0
95,004090,한국석유공업,2020-05-14,97900.0,97053.0,-0.86,10.0
96,017960,한국카본,2020-05-14,6770.0,6812.0,0.62,148.0
97,019170,신풍제약,2020-05-14,22300.0,21001.0,-5.82,45.0
98,011200,HMM,2020-05-14,3695.0,3441.0,-6.87,271.0
99,005250,녹십자홀딩스,2020-05-14,23100.0,23737.0,2.76,43.0
100,004720,우리들제약,2020-05-14,6940.0,6882.0,-0.83,144.0
101,006910,보성파워텍,2020-05-14,1665.0,1705.0,2.45,601.0
102,024880,케이피에프,2020-05-14,3280.0,3341.0,1.88,305.0
103,003830,대한화섬,2020-05-14,80400.0,81364.0,1.2,12.0
104,002780,진흥기업,2020-05-14,2080.0,2058.0,-1.05,481.0
105,032980,바이온,2020-05-14,1350.0,1305.0,-3.27,741.0
106,003470,유안타증권,2020-05-14,2580.0,2625.0,1.76,388.0
107,002270,롯데푸드,2020-05-14,370000.0,382045.0,3.26,3.0
108,001440,대한전선,2020-05-14,775.0,621.0,-19.75,1290.0
109,038880,아이에이,2020-05-14,420.0,351.0,-16.42,2381.0
110,011320,유니크,2020-05-14,6590.0,6475.0,-1.74,152.0
111,010050,우리종금,2020-05-14,556.0,558.0,0.44,1799.0
112,017900,광전자,2020-05-14,1850.0,1934.0,4.56,541.0
113,012690,모나리자,2020-05-14,7840.0,7740.0,-1.28,128.0
114,021040,대호피앤씨,2020-05-14,765.0,745.0,-2.55,1307.0
115,030960,양지사,2020-05-14,9260.0,9290.0,0.33,108.0
116,002450,삼익악기,2020-05-14,1475.0,1352.0,-8.27,678.0
117,027050,코리아나,2020-05-14,5040.0,5082.0,0.84,198.0
118,013720,청보산업,2020-05-14,2170.0,2181.0,0.55,461.0
119,035150,백산,2020-05-14,5600.0,5633.0,0.61,179.0
120,032800,판타지오,2020-05-14,881.0,865.0,-1.8,1135.0
121,006120,SK디스커버리,2020-05-14,27900.0,27136.0,-2.74,36.0
122,002350,넥센타이어,2020-05-14,5710.0,5745.0,0.61,175.0
123,000140,하이트진로홀딩스,2020-05-14,15200.0,14860.0,-2.23,66.0
124,003240,태광산업,2020-05-14,758000.0,757137.0,-0.11,1.0
125,014970,삼륭물산,2020-05-14,7430.0,7427.0,-0.03,135.0
126,008420,문배철강,2020-05-14,2075.0,2124.0,2.38,482.0
127,005610,SPC삼립,2020-05-14,72100.0,72373.0,0.38,14.0
128,035810,이지바이오,2020-05-14,4260.0,4094.0,-3.88,235.0
129,000060,메리츠화재,2020-05-14,14200.0,13978.0,-1.56,70.0
130,015710,코콤,2020-05-14,5280.0,5278.0,-0.03,189.0
131,011810,STX,2020-05-14,6750.0,6759.0,0.14,148.0
132,002760,보락,2020-05-14,1905.0,1868.0,-1.93,525.0
133,008930,한미사이언스,2020-05-14,27400.0,29015.0,5.9,36.0
134,012860,모베이스전자,2020-05-14,1320.0,1162.0,-11.95,758.0
135,024890,대원화성,2020-05-14,1515.0,1462.0,-3.46,660.0
136,018670,SK가스,2020-05-14,78000.0,78218.0,0.28,13.0
137,006380,카프로,2020-05-14,2985.0,3033.0,1.63,335.0
138,003220,대원제약,2020-05-14,15100.0,15239.0,0.92,66.0
139,015890,태경산업,2020-05-14,4705.0,4748.0,0.93,213.0
140,008830,대동기어,2020-05-14,2525.0,2637.0,4.44,396.0
141,024950,삼천리자전거,2020-05-14,6010.0,5811.0,-3.3,166.0
142,035610,솔본,2020-05-14,3930.0,3766.0,-4.16,254.0
143,002100,경농,2020-05-14,12050.0,12471.0,3.5,83.0
144,035000,지투알,2020-05-14,5400.0,5456.0,1.06,185.0
145,015750,성우하이텍,2020-05-14,3000.0,2913.0,-2.9,333.0
146,004380,삼익THK,2020-05-14,11300.0,11554.0,2.25,88.0
147,000700,유수홀딩스,2020-05-14,5790.0,5877.0,1.5,173.0
148,029530,신도리코,2020-05-14,27500.0,27326.0,-0.63,36.0
149,001520,동양,2020-05-14,1220.0,1256.0,3.02,820.0
150,000680,LS네트웍스,2020-05-14,1900.0,1940.0,2.12,526.0
151,016610,DB금융투자,2020-05-14,3260.0,3165.0,-2.91,307.0
152,000860,강남제비스코,2020-05-14,16450.0,16622.0,1.05,61.0
153,011420,갤럭시아에스엠,2020-05-14,1340.0,1217.0,-9.16,746.0
154,003720,삼영화학공업,2020-05-14,1225.0,1188.0,-3.0,816.0
155,003690,코리안리,2020-05-14,8220.0,8215.0,-0.05,122.0
156,001040,CJ,2020-05-14,79300.0,80333.0,1.3,13.0
157,005880,대한해운,2020-05-14,17750.0,16866.0,-4.98,56.0
158,014580,태경비케이,2020-05-14,3535.0,3542.0,0.23,283.0
159,016590,신대양제지,2020-05-14,61900.0,61988.0,0.14,16.0
160,019180,티에이치엔,2020-05-14,2455.0,2540.0,3.48,407.0
161,004780,대륙제관,2020-05-14,4060.0,3955.0,-2.59,246.0
162,025820,이구산업,2020-05-14,1410.0,1599.0,13.44,709.0
163,004360,세방,2020-05-14,9870.0,9860.0,-0.1,101.0
164,004560,현대비앤지스틸,2020-05-14,7270.0,6585.0,-9.41,138.0
165,005740,크라운해태홀딩스,2020-05-14,8930.0,8314.0,-6.89,112.0
166,001060,JW중외제약,2020-05-14,36600.0,32092.0,-12.31,27.0
167,016090,대현,2020-05-14,1755.0,1823.0,3.92,570.0
168,005010,휴스틸,2020-05-14,6590.0,6566.0,-0.35,152.0
169,019550,SBI인베스트먼트,2020-05-14,619.0,614.0,-0.7,1616.0
170,011230,삼화전자공업,2020-05-14,2605.0,2569.0,-1.37,384.0
171,003490,대한항공,2020-05-14,18900.0,18773.0,-0.67,53.0
172,000320,노루홀딩스,2020-05-14,9570.0,9585.0,0.16,104.0
173,004800,효성,2020-05-14,66500.0,67668.0,1.76,15.0
174,038950,파인디지털,2020-05-14,3825.0,3804.0,-0.55,261.0
175,000650,천일고속,2020-05-14,57500.0,58007.0,0.88,17.0
176,028150,GS홈쇼핑,2020-05-14,122600.0,121784.0,-0.67,8.0
177,003310,대주산업,2020-05-14,1245.0,1276.0,2.56,803.0
178,013000,세우글로벌,2020-05-14,1890.0,1938.0,2.56,529.0
179,011930,신성이엔지,2020-05-14,918.0,864.0,-5.86,1089.0
180,001130,대한제분,2020-05-14,126000.0,127812.0,1.44,8.0
181,000720,현대건설,2020-05-14,32950.0,33391.0,1.34,30.0
182,015020,이스타코,2020-05-14,636.0,632.0,-0.49,1572.0
183,002620,제일파마홀딩스,2020-05-14,17500.0,11912.0,-31.93,57.0
184,001380,SG충방,2020-05-14,1330.0,1391.0,4.65,752.0
185,027970,세하,2020-05-14,2210.0,2088.0,-5.49,452.0
186,018120,진로발효,2020-05-14,29650.0,29081.0,-1.92,34.0
187,027040,서울전자통신,2020-05-14,816.0,839.0,2.9,1225.0
188,031820,콤텍시스템,2020-05-14,1370.0,1394.0,1.75,730.0
189,000220,유유제약,2020-05-14,11900.0,11519.0,-3.2,84.0
190,013580,계룡건설산업,2020-05-14,15500.0,15986.0,3.14,65.0
191,021050,서원,2020-05-14,2935.0,2954.0,0.66,341.0
192,006140,피제이전자,2020-05-14,4395.0,4432.0,0.85,228.0
193,017250,인터엠,2020-05-14,1850.0,1848.0,-0.1,541.0
194,036690,코맥스,2020-05-14,3355.0,3409.0,1.63,298.0
195,006980,우성사료,2020-05-14,3160.0,3200.0,1.27,316.0
196,002680,한탑,2020-05-14,1915.0,1835.0,-4.14,522.0
197,009520,포스코엠텍,2020-05-14,3900.0,3895.0,-0.13,256.0
198,007610,선도전기,2020-05-14,2705.0,2779.0,2.77,370.0
199,001790,대한제당,2020-05-14,18900.0,18754.0,-0.77,53.0
200,001750,한양증권,2020-05-14,6160.0,6250.0,1.47,162.0
201,000970,한국주철관공업,2020-05-14,9640.0,9523.0,-1.21,104.0
202,000880,한화,2020-05-14,18900.0,19033.0,0.71,53.0
203,004910,조광페인트,2020-05-14,5570.0,5593.0,0.42,180.0
204,036810,에프에스티,2020-05-14,8270.0,7645.0,-7.55,121.0
205,006260,LS,2020-05-14,33550.0,34888.0,3.99,30.0
206,005810,풍산홀딩스,2020-05-14,26450.0,27338.0,3.36,38.0
207,010600,웰바이오텍,2020-05-14,2550.0,2160.0,-15.28,392.0
208,006740,영풍제지,2020-05-14,3455.0,3463.0,0.24,289.0
209,014680,한솔케미칼,2020-05-14,87700.0,86947.0,-0.86,11.0
210,010620,현대미포조선,2020-05-14,28550.0,28789.0,0.84,35.0
211,008600,윌비스,2020-05-14,1480.0,1500.0,1.36,676.0
212,001430,세아베스틸,2020-05-14,9430.0,9403.0,-0.28,106.0
213,012790,신일제약,2020-05-14,8200.0,7721.0,-5.83,122.0
214,025530,에스제이엠홀딩스,2020-05-14,2620.0,2667.0,1.8,382.0
215,012280,영화금속,2020-05-14,1665.0,1642.0,-1.32,601.0
216,025880,케이씨피드,2020-05-14,1840.0,1796.0,-2.34,543.0
217,002170,삼양통상,2020-05-14,53900.0,53018.0,-1.64,19.0
218,003530,한화투자증권,2020-05-14,1790.0,1662.0,-7.13,559.0
219,006090,사조오양,2020-05-14,8170.0,8146.0,-0.29,122.0
220,003800,에이스침대,2020-05-14,42950.0,43104.0,0.36,23.0
221,004970,신라교역,2020-05-14,10000.0,10311.0,3.11,100.0
222,038390,레드캡투어,2020-05-14,12950.0,13343.0,3.04,77.0
223,000810,삼성화재해상보험,2020-05-14,197000.0,190498.0,-3.3,5.0
224,012800,대창,2020-05-14,1200.0,1125.0,-6.23,833.0
225,018470,조일알미늄,2020-05-14,579.0,615.0,6.31,1727.0
226,003080,성보화학,2020-05-14,4195.0,3057.0,-27.11,238.0
227,019210,와이지-원,2020-05-14,4810.0,4706.0,-2.16,208.0
228,005850,에스엘,2020-05-14,13350.0,12839.0,-3.83,75.0
229,034940,조아제약,2020-05-14,3855.0,3821.0,-0.87,259.0
230,009970,영원무역홀딩스,2020-05-14,39250.0,40576.0,3.38,25.0
231,033310,디케이디앤아이,2020-05-14,2730.0,2632.0,-3.56,366.0
232,006110,삼아알미늄,2020-05-14,3810.0,3876.0,1.75,262.0
233,010120,엘에스일렉트릭,2020-05-14,37850.0,38143.0,0.78,26.0
234,011280,태림포장,2020-05-14,4075.0,3992.0,-2.01,245.0
235,010820,퍼스텍,2020-05-14,1885.0,1900.0,0.82,531.0
236,023160,태광,2020-05-14,6880.0,6983.0,1.51,145.0
237,000400,롯데손해보험,2020-05-14,1770.0,1910.0,7.92,565.0
238,007590,동방아그로,2020-05-14,6180.0,6236.0,0.92,162.0
239,005490,포스코,2020-05-14,168000.0,171179.0,1.89,6.0
240,000590,CS홀딩스,2020-05-14,47800.0,48445.0,1.35,21.0
241,032280,삼일,2020-05-14,1920.0,1959.0,2.03,521.0
242,005720,넥센,2020-05-14,4440.0,3554.0,-19.95,225.0
243,000670,영풍,2020-05-14,510000.0,520892.0,2.14,2.0
244,003410,쌍용양회공업,2020-05-14,5070.0,5015.0,-1.07,197.0
245,001570,금양,2020-05-14,2565.0,2487.0,-3.01,390.0
246,023890,한국아트라스비엑스,2020-05-14,48450.0,48846.0,0.82,21.0
247,002810,삼영무역,2020-05-14,13800.0,13902.0,0.74,72.0
248,017810,풀무원,2020-05-14,14350.0,14639.0,2.02,70.0
249,009180,한솔로지스틱스,2020-05-14,1430.0,1358.0,-4.98,699.0
250,001620,케이비아이동국실업,2020-05-14,593.0,602.0,1.53,1686.0
251,033240,자화전자,2020-05-14,7050.0,7189.0,1.98,142.0
252,012610,경인양행,2020-05-14,6930.0,6870.0,-0.86,144.0
253,009410,태영건설,2020-05-14,13500.0,13890.0,2.9,74.0
254,002870,신풍제지,2020-05-14,1380.0,1397.0,1.26,725.0
255,000240,한국테크놀로지그룹,2020-05-14,9440.0,9755.0,3.34,106.0
256,036000,예림당,2020-05-14,2355.0,2189.0,-7.03,425.0
257,016710,대성홀딩스,2020-05-14,9960.0,10388.0,4.3,100.0
258,023760,한국캐피탈,2020-05-14,495.0,496.0,0.35,2020.0
259,004020,현대제철,2020-05-14,19800.0,20351.0,2.79,51.0
260,025540,한국단자공업,2020-05-14,30400.0,30740.0,1.12,33.0
261,010420,한솔피엔에스,2020-05-14,1430.0,1313.0,-8.14,699.0
262,001070,대한방직,2020-05-14,20000.0,20280.0,1.4,50.0
263,033340,좋은사람들,2020-05-14,2305.0,2297.0,-0.32,434.0
264,004170,신세계,2020-05-14,238000.0,244893.0,2.9,4.0
265,005710,대원산업,2020-05-14,4470.0,4600.0,2.92,224.0
266,000490,대동공업,2020-05-14,4555.0,4642.0,1.92,220.0
267,016600,큐캐피탈,2020-05-14,705.0,701.0,-0.51,1418.0
268,030000,제일기획,2020-05-14,17150.0,16801.0,-2.03,58.0
269,011090,에넥스,2020-05-14,1095.0,1017.0,-7.1,913.0
270,004150,한솔홀딩스,2020-05-14,3000.0,3112.0,3.75,333.0
271,024800,유성티엔에스,2020-05-14,2370.0,2473.0,4.39,422.0
272,033780,케이티앤지,2020-05-14,77100.0,78744.0,2.13,13.0
